DATAFLOW,LAST UPDATE,freq,unit,lcstruct,nace_r2,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B,SK,2016,8.9,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B,SK,2020,10.2,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B,SK,2021,11,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B,SK,2022,12.4,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B,TR,2012,6.6,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B,TR,2016,7.1,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B,TR,2020,4.3,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B,TR,2021,4,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B,TR,2022,4.2,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B,UK,2000,24.6,d
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B,UK,2004,22.4,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B,UK,2008,30.3,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B,UK,2012,32.5,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B,UK,2016,36.1,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,AL,2012,1.5,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,AL,2016,1.8,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,AT,2008,21.7,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,AT,2012,24.2,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,AT,2016,26.6,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,AT,2020,29.8,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,AT,2021,30.1,p
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,AT,2022,32.0,p
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,BA,2012,4.5,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,BA,2016,4.5,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,BE,2008,24.6,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,BE,2012,29.1,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,BE,2016,30.1,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,BE,2020,31.9,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,BE,2021,32.3,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,BE,2022,34.5,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,BG,2008,2.0,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,BG,2012,2.7,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,BG,2016,3.5,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,BG,2020,5.1,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,BG,2021,5.4,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,BG,2022,6.4,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,CH,2012,39.7,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,CH,2016,43.9,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,CY,2008,11.7,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,CY,2012,12.6,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,CY,2016,10.8,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,CY,2020,11.2,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,CY,2021,11.5,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,CY,2022,11.9,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,CZ,2008,6.5,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,CZ,2012,7.2,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,CZ,2016,7.5,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,CZ,2020,10.5,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,CZ,2021,10.9,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,CZ,2022,12.2,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,DE,2008,25.3,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,DE,2012,27.4,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,DE,2016,30.0,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,DE,2020,32.6,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,DE,2021,32.8,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,DE,2022,34,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,DK,2008,30.4,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,DK,2012,35.5,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,DK,2016,38.2,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,DK,2020,41.8,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,DK,2021,43.2,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,DK,2022,44.5,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,EA19,2008,19.8,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,EA19,2012,22.6,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,EA19,2016,23.9,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,EA19,2020,26.1,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,EA19,2021,26.3,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,EA19,2022,27.3,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,EA20,2020,26.1,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,EA20,2021,26.3,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,EA20,2022,27.3,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,EE,2008,5.4,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,EE,2012,6.3,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,EE,2016,7.8,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,EE,2020,9.9,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,EE,2021,10.4,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,EE,2022,11.8,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,EL,2008,13.3,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,EL,2012,12.4,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,EL,2016,12.4,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,EL,2020,11.1,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,EL,2021,11.3,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,EL,2022,11.9,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,ES,2008,15.2,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,ES,2012,16.9,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,ES,2016,17.2,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,ES,2020,18.1,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,ES,2021,17.9,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,ES,2022,18.4,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,EU15,2008,21.2,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,EU15,2012,23.8,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,EU15,2016,24.9,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,EU15,2020,27.3,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,EU27_2020,2008,16.1,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,EU27_2020,2012,18.4,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,EU27_2020,2016,19.5,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,EU27_2020,2020,21.8,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,EU27_2020,2021,22.1,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,EU27_2020,2022,23.1,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,EU28,2008,16.0,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,EU28,2012,18.4,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,EU28,2016,19.8,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,FI,2008,23.0,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,FI,2012,27.5,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,FI,2016,29.0,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,FI,2020,30.2,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,FI,2021,31.9,p
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,FI,2022,32.9,p
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,FR,2008,22.1,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,FR,2012,24.0,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,FR,2016,25.1,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,FR,2020,28.6,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,FR,2021,28.8,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,FR,2022,29.9,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,HR,2008,7.3,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,HR,2012,7.1,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,HR,2016,7.4,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,HR,2020,8.7,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,HR,2021,9,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,HR,2022,9.7,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,HU,2008,5.5,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,HU,2012,5.9,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,HU,2016,6.4,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,HU,2020,8.6,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,HU,2021,9.1,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,HU,2022,9.6,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,IE,2008,24.2,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,IE,2012,26.2,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,IE,2016,26.1,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,IE,2020,28.8,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,IE,2021,29.9,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,IE,2022,31,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,IS,2008,16.6,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,IS,2012,19.0,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,IS,2016,30.1,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,IS,2020,32.1,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,IS,2021,36.3,p
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,IS,2022,41.5,p
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,IT,2008,17.1,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,IT,2012,19.5,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,IT,2016,19.7,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,IT,2020,20.8,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,IT,2021,20.4,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,IT,2022,21,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,LT,2008,4.1,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,LT,2012,4.2,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,LT,2016,5.4,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,LT,2020,9.8,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,LT,2021,10.7,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,LT,2022,12.1,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,LU,2008,25.8,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,LU,2012,27.5,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,LU,2016,29.2,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,LU,2020,35.6,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,LU,2021,36,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,LU,2022,37.7,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,LV,2008,4.3,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,LV,2012,4.6,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,LV,2016,6.0,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,LV,2020,8.1,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,LV,2021,8.3,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,LV,2022,9.1,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,ME,2012,5.6,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,ME,2016,5.4,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,MK,2012,2.7,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,MK,2016,3.1,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,MT,2008,11.2,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,MT,2012,10.5,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,MT,2016,12.1,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,MT,2020,10.9,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,MT,2021,11.2,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,MT,2022,12.1,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,NL,2008,23.6,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,NL,2012,25.8,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,NL,2016,28.5,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,NL,2020,31.7,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,NL,2021,32,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,NL,2022,33.4,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,NO,2012,53.9,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,NO,2016,44.8,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,NO,2020,45.4,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,NO,2021,49.3,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,NO,2022,51.3,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,PL,2008,6.1,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,PL,2012,6.2,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,PL,2016,6.8,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,PL,2020,8.7,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,PL,2021,9.1,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,PL,2022,9.9,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,PT,2008,8.1,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,PT,2012,8.8,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,PT,2016,8.8,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,PT,2020,10.6,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,PT,2021,10.8,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,PT,2022,11.4,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,RO,2008,2.9,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,RO,2012,3.2,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,RO,2016,4.1,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,RO,2020,6.9,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,RO,2021,7.2,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,RO,2022,8.2,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,RS,2012,4.2,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,RS,2016,4.1,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,RS,2020,5.8,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,RS,2021,6.2,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,RS,2022,7,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,SE,2008,22.9,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,SE,2012,28.2,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,SE,2016,28.4,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,SE,2020,28.8,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,SE,2021,30.8,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,SE,2022,30.2,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,SI,2008,10.6,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,SI,2012,12.6,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,SI,2016,14.0,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,SI,2020,17.9,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,SI,2021,18.8,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,SI,2022,20.3,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,SK,2008,5.3,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,SK,2012,6.8,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,SK,2016,7.8,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,SK,2020,10.2,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,SK,2021,10.7,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,SK,2022,11.4,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,TR,2012,4.7,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,TR,2016,5.2,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,TR,2020,3.4,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,TR,2021,3.1,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,TR,2022,3.2,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-E,UK,2016,22.9,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-N,AL,2012,1.7,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-N,AL,2016,2.0,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-N,AT,2008,19.5,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-N,AT,2012,22.0,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-N,AT,2016,24.0,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-N,AT,2020,26.8,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-N,AT,2021,27.2,p
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-N,AT,2022,28.7,p
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-N,BA,2012,4.6,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-N,BA,2016,4.5,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-N,BE,2008,24.3,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-N,BE,2012,27.7,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-N,BE,2016,28.0,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,B-N,BE,2020,29.6,
